番組ID,広告主,アイテム名,秒数,商品ID
TVWatch.101703130455,Cygames,グランブルーファンタジー,15,
TVWatch.101703130700,Cygames,グランブルーファンタジー,15,
TVWatch.81703130700,Cygames,グランブルーファンタジー,15,
TVWatch.101703130700,Cygames,グランブルーファンタジー,15,
TVWatch.81703130800,Cygames,グランブルーファンタジー,15,
TVWatch.101703130800,Cygames,グランブルーファンタジー,15,
TVWatch.61703131025,Cygames,グランブルーファンタジー,15,
TVWatch.101703131025,Cygames,グランブルーファンタジー,15,
TVWatch.121703072412,Cygames,グランブルーファンタジー,15,
TVWatch.121703072500,Cygames,グランブルーファンタジー,15,
TVWatch.41703072529,Cygames,グランブルーファンタジー,15,
TVWatch.101703080455,Cygames,グランブルーファンタジー,15,
TVWatch.101703080700,Cygames,グランブルーファンタジー,15,
TVWatch.121703080815,Cygames,グランブルーファンタジー,15,
TVWatch.101703081025,Cygames,グランブルーファンタジー,15,
TVWatch.81703080950,Cygames,グランブルーファンタジー,15,
TVWatch.101703081025,Cygames,グランブルーファンタジー,15,
TVWatch.101703081025,Cygames,グランブルーファンタジー,15,
TVWatch.121703081150,Cygames,グランブルーファンタジー,15,
TVWatch.101703081404,Cygames,グランブルーファンタジー,15,
TVWatch.121703081350,Cygames,グランブルーファンタジー,15,
TVWatch.81703081345,Cygames,グランブルーファンタジー,15,
TVWatch.101703081554,Cygames,グランブルーファンタジー,15,
TVWatch.101703081900,Cygames,グランブルーファンタジー,15,
TVWatch.41703082200,Cygames,グランブルーファンタジー,15,
TVWatch.41703082200,Cygames,グランブルーファンタジー,15,
TVWatch.101703082154,Cygames,グランブルーファンタジー,15,
TVWatch.101703082154,Cygames,グランブルーファンタジー,15,
TVWatch.101703082315,Cygames,グランブルーファンタジー,15,
TVWatch.81703082330,Cygames,グランブルーファンタジー,15,
TVWatch.101703131230,Cygames,グランブルーファンタジー,15,
TVWatch.121703131350,Cygames,グランブルーファンタジー,15,
TVWatch.101703131404,Cygames,グランブルーファンタジー,15,
TVWatch.121703131350,Cygames,グランブルーファンタジー,15,
TVWatch.81703131345,Cygames,グランブルーファンタジー,15,
TVWatch.101703131501,Cygames,グランブルーファンタジー,15,
TVWatch.101703131650,Cygames,グランブルーファンタジー,15,
TVWatch.101703131900,Cygames,グランブルーファンタジー,15,
TVWatch.121703131855,Cygames,グランブルーファンタジー,30,
TVWatch.101703131900,Cygames,グランブルーファンタジー,15,
TVWatch.101703131900,Cygames,グランブルーファンタジー,15,
TVWatch.101703132315,Cygames,グランブルーファンタジー,15,
TVWatch.61703132300,Cygames,グランブルーファンタジー,15,
TVWatch.61703132425,Cygames,グランブルーファンタジー,15,
TVWatch.101703132415,Cygames,グランブルーファンタジー,15,
TVWatch.61703152458,Cygames,グランブルーファンタジー,15,
TVWatch.41703152529,Cygames,グランブルーファンタジー,15,
TVWatch.41703152529,Cygames,グランブルーファンタジー,15,
TVWatch.121703142412,Cygames,グランブルーファンタジー,15,
TVWatch.61703142350,Cygames,グランブルーファンタジー,15,
TVWatch.101703142450,Cygames,グランブルーファンタジー,15,
TVWatch.81703132645,Cygames,グランブルーファンタジー,15,
TVWatch.101703140455,Cygames,グランブルーファンタジー,15,
TVWatch.61703140525,Cygames,グランブルーファンタジー,15,
TVWatch.101703140455,Cygames,グランブルーファンタジー,15,
TVWatch.101703140700,Cygames,グランブルーファンタジー,15,
TVWatch.41703140800,Cygames,グランブルーファンタジー,15,
TVWatch.61703140800,Cygames,グランブルーファンタジー,15,
TVWatch.61703141005,Cygames,グランブルーファンタジー,15,
TVWatch.81703140950,Cygames,グランブルーファンタジー,15,
TVWatch.101703141025,Cygames,グランブルーファンタジー,15,
TVWatch.101703141025,Cygames,グランブルーファンタジー,15,
TVWatch.101703141230,Cygames,グランブルーファンタジー,15,
TVWatch.101703141404,Cygames,グランブルーファンタジー,15,
TVWatch.121703141350,Cygames,グランブルーファンタジー,15,
TVWatch.81703141345,Cygames,グランブルーファンタジー,15,
TVWatch.121703092442,Cygames,グランブルーファンタジー,15,
TVWatch.121703092442,Cygames,グランブルーファンタジー,15,
TVWatch.61703092425,Cygames,グランブルーファンタジー,15,
TVWatch.61703092513,Cygames,グランブルーファンタジー,15,
TVWatch.101703100455,Cygames,グランブルーファンタジー,15,
TVWatch.101703100455,Cygames,グランブルーファンタジー,15,
TVWatch.101703100700,Cygames,グランブルーファンタジー,15,
TVWatch.101703100800,Cygames,グランブルーファンタジー,15,
TVWatch.61703101025,Cygames,グランブルーファンタジー,15,
TVWatch.101703101025,Cygames,グランブルーファンタジー,15,
TVWatch.81703100950,Cygames,グランブルーファンタジー,15,
TVWatch.81703100950,Cygames,グランブルーファンタジー,15,
TVWatch.101703101025,Cygames,グランブルーファンタジー,15,
TVWatch.101703101025,Cygames,グランブルーファンタジー,15,
TVWatch.81703101155,Cygames,グランブルーファンタジー,15,
TVWatch.81703101155,Cygames,グランブルーファンタジー,15,
TVWatch.61703101300,Cygames,グランブルーファンタジー,15,
TVWatch.121703101350,Cygames,グランブルーファンタジー,15,
TVWatch.101703101404,Cygames,グランブルーファンタジー,15,
TVWatch.121703101350,Cygames,グランブルーファンタジー,15,
TVWatch.81703101345,Cygames,グランブルーファンタジー,15,
TVWatch.81703101345,Cygames,グランブルーファンタジー,15,
TVWatch.81703101900,Cygames,グランブルーファンタジー,15,
TVWatch.41703102054,Cygames,グランブルーファンタジー,15,
TVWatch.101703102154,Cygames,グランブルーファンタジー,15,
TVWatch.121703102300,Cygames,グランブルーファンタジー,15,
TVWatch.101703141404,Cygames,グランブルーファンタジー,15,
TVWatch.81703141345,Cygames,グランブルーファンタジー,15,
TVWatch.101703141555,Cygames,グランブルーファンタジー,15,
TVWatch.41703141550,Cygames,グランブルーファンタジー,15,
TVWatch.81703141650,Cygames,グランブルーファンタジー,15,
TVWatch.101703142315,Cygames,グランブルーファンタジー,15,
TVWatch.81703152650,Cygames,グランブルーファンタジー,15,
TVWatch.61703160525,Cygames,グランブルーファンタジー,15,
TVWatch.101703160700,Cygames,グランブルーファンタジー,15,
TVWatch.61703160800,Cygames,グランブルーファンタジー,15,
TVWatch.101703150455,Cygames,グランブルーファンタジー,15,
TVWatch.101703150455,Cygames,グランブルーファンタジー,15,
TVWatch.101703150700,Cygames,グランブルーファンタジー,15,
TVWatch.121703150815,Cygames,グランブルーファンタジー,15,
TVWatch.101703150800,Cygames,グランブルーファンタジー,15,
TVWatch.61703151005,Cygames,グランブルーファンタジー,15,
TVWatch.81703150950,Cygames,グランブルーファンタジー,15,
TVWatch.101703151025,Cygames,グランブルーファンタジー,15,
TVWatch.121703151150,Cygames,グランブルーファンタジー,15,
TVWatch.121703151150,Cygames,グランブルーファンタジー,15,
TVWatch.101703151404,Cygames,グランブルーファンタジー,15,
TVWatch.101703151457,Cygames,グランブルーファンタジー,15,
TVWatch.121703151350,Cygames,グランブルーファンタジー,15,
TVWatch.121703151855,Cygames,グランブルーファンタジー,15,
TVWatch.41703152200,Cygames,グランブルーファンタジー,15,
TVWatch.41703152200,Cygames,グランブルーファンタジー,15,
TVWatch.101703152325,Cygames,グランブルーファンタジー,15,
TVWatch.61703192505,Cygames,グランブルーファンタジー,15,
TVWatch.41703192540,Cygames,グランブルーファンタジー,15,
TVWatch.81703192730,Cygames,グランブルーファンタジー,15,
TVWatch.101703200455,Cygames,グランブルーファンタジー,15,
TVWatch.61703200500,Cygames,グランブルーファンタジー,15,
TVWatch.101703200700,Cygames,グランブルーファンタジー,15,
TVWatch.121703161150,Cygames,グランブルーファンタジー,15,
TVWatch.101703161404,Cygames,グランブルーファンタジー,15,
TVWatch.121703161350,Cygames,グランブルーファンタジー,15,
TVWatch.81703161345,Cygames,グランブルーファンタジー,15,
TVWatch.41703161550,Cygames,グランブルーファンタジー,15,
TVWatch.101703162154,Cygames,グランブルーファンタジー,15,
TVWatch.101703162315,Cygames,グランブルーファンタジー,15,
TVWatch.61703162300,Cygames,グランブルーファンタジー,15,
TVWatch.101703162315,Cygames,グランブルーファンタジー,15,
TVWatch.101703162315,Cygames,グランブルーファンタジー,15,
TVWatch.41703102430,Cygames,グランブルーファンタジー,15,
TVWatch.81703102645,Cygames,グランブルーファンタジー,15,
TVWatch.81703102745,Cygames,グランブルーファンタジー,15,
TVWatch.81703102745,Cygames,グランブルーファンタジー,15,
TVWatch.101703110600,Cygames,グランブルーファンタジー,15,
TVWatch.101703110600,Cygames,グランブルーファンタジー,15,
TVWatch.101703110600,Cygames,グランブルーファンタジー,15,
TVWatch.101703110600,Cygames,グランブルーファンタジー,15,
TVWatch.101703110600,Cygames,グランブルーファンタジー,15,
TVWatch.101703111000,Cygames,グランブルーファンタジー,15,
TVWatch.101703111200,Cygames,グランブルーファンタジー,15,
TVWatch.101703111200,Cygames,グランブルーファンタジー,15,
TVWatch.121703111230,Cygames,グランブルーファンタジー,15,
TVWatch.101703111200,Cygames,グランブルーファンタジー,15,
TVWatch.121703111500,Cygames,グランブルーファンタジー,15,
TVWatch.121703111800,Cygames,グランブルーファンタジー,15,
TVWatch.121703111800,Cygames,グランブルーファンタジー,15,
TVWatch.121703111800,Cygames,グランブルーファンタジー,15,
TVWatch.121703111800,Cygames,グランブルーファンタジー,15,
TVWatch.121703111800,Cygames,グランブルーファンタジー,30,
TVWatch.81703111957,Cygames,グランブルーファンタジー,15,
TVWatch.61703112054,Cygames,グランブルーファンタジー,15,
TVWatch.61703112054,Cygames,グランブルーファンタジー,15,
TVWatch.61703112100,Cygames,グランブルーファンタジー,15,
TVWatch.61703112154,Cygames,グランブルーファンタジー,15,
TVWatch.41703112330,Cygames,グランブルーファンタジー,15,
TVWatch.61703201025,Cygames,グランブルーファンタジー,15,
TVWatch.121703201500,Cygames,グランブルーファンタジー,15,
TVWatch.121703201500,Cygames,グランブルーファンタジー,15,
TVWatch.121703201500,Cygames,グランブルーファンタジー,15,
TVWatch.121703201500,Cygames,グランブルーファンタジー,15,
TVWatch.121703201855,Cygames,グランブルーファンタジー,15,
TVWatch.101703201900,Cygames,グランブルーファンタジー,15,
TVWatch.101703202315,Cygames,グランブルーファンタジー,30,
TVWatch.101703302315,Cygames,グランブルーファンタジー,15,
TVWatch.41703302359,Cygames,グランブルーファンタジー,15,
TVWatch.121703212500,Cygames,グランブルーファンタジー,15,
TVWatch.101703212450,Cygames,グランブルーファンタジー,15,
TVWatch.41703212459,Cygames,グランブルーファンタジー,15,
TVWatch.61703212513,Cygames,グランブルーファンタジー,15,
TVWatch.101703202415,Cygames,グランブルーファンタジー,15,
TVWatch.101703202524,Cygames,グランブルーファンタジー,15,
TVWatch.61703202545,Cygames,グランブルーファンタジー,15,
TVWatch.41703202529,Cygames,グランブルーファンタジー,15,
TVWatch.81703202535,Cygames,グランブルーファンタジー,15,
TVWatch.61703210525,Cygames,グランブルーファンタジー,15,
TVWatch.101703210455,Cygames,グランブルーファンタジー,15,
TVWatch.81703210525,Cygames,グランブルーファンタジー,15,
TVWatch.81703210800,Cygames,グランブルーファンタジー,15,
TVWatch.61703210800,Cygames,グランブルーファンタジー,15,
TVWatch.41703211025,Cygames,グランブルーファンタジー,15,
TVWatch.121703211150,Cygames,グランブルーファンタジー,15,
