番組ID,商品ID,秒数
TVWatch.81702101345,26.0,15
TVWatch.81702101345,29.0,15
TVWatch.81702101345,39.0,15
TVWatch.81702101345,55.0,15
TVWatch.81702101345,66.0,30
TVWatch.81702101550,5.0,15
TVWatch.81702101550,26.0,15
TVWatch.81702101550,54.0,15
TVWatch.81702101550,66.0,15
TVWatch.81702101550,157.0,15
TVWatch.81702101650,1.0,15
TVWatch.81702101650,29.0,30
TVWatch.81702101650,30.0,15
TVWatch.81702101650,54.0,15
TVWatch.81702101650,66.0,15
TVWatch.81702101650,113.0,15
TVWatch.81702101650,157.0,30
TVWatch.81702101650,181.0,60
TVWatch.81702101957,6.0,45
TVWatch.81702101957,39.0,15
TVWatch.81702101957,181.0,30
TVWatch.81702102149,33.0,15
TVWatch.81702102149,181.0,30
TVWatch.81702102155,6.0,45
TVWatch.81702102155,26.0,15
TVWatch.81702102155,39.0,15
TVWatch.81702102252,29.0,15
TVWatch.81702102252,113.0,15
TVWatch.81702102252,197.0,15
TVWatch.81702102300,6.0,15
TVWatch.81702102300,26.0,15
TVWatch.81702102300,157.0,15
TVWatch.81702102358,26.0,15
TVWatch.81702102358,66.0,15
TVWatch.81702102358,113.0,45
TVWatch.81702102358,190.0,30
TVWatch.81702102358,197.0,15
TVWatch.81702102455,113.0,30
TVWatch.81702102455,197.0,15
TVWatch.81702102525,1.0,15
TVWatch.81702102530,157.0,15
TVWatch.81702102600,97.0,30
TVWatch.81702102630,33.0,15
TVWatch.81702102700,6.0,30
TVWatch.81702102700,190.0,30
TVWatch.81702110600,33.0,15
TVWatch.81702110600,36.0,15
TVWatch.81702110600,39.0,15
TVWatch.81702110600,43.0,30
TVWatch.81702110600,66.0,30
TVWatch.81702110600,157.0,15
TVWatch.81702110600,197.0,15
TVWatch.81702110830,36.0,15
TVWatch.81702110955,39.0,15
TVWatch.81702111025,97.0,15
TVWatch.81702111200,6.0,15
TVWatch.81702111200,29.0,15
TVWatch.81702111200,30.0,15
TVWatch.81702111200,32.0,15
TVWatch.81702111200,55.0,15
TVWatch.81702111200,147.0,15
TVWatch.81702111200,190.0,15
TVWatch.81702111330,26.0,15
TVWatch.81702111400,190.0,15
TVWatch.81702111505,1.0,15
TVWatch.81702111505,6.0,30
TVWatch.81702111505,33.0,15
TVWatch.81702111505,39.0,15
TVWatch.81702111505,66.0,15
TVWatch.81702111505,97.0,30
TVWatch.81702111505,190.0,15
TVWatch.81702111505,192.0,30
TVWatch.81702111700,197.0,15
TVWatch.81702111730,97.0,15
TVWatch.81702111800,181.0,30
TVWatch.81702111800,190.0,15
TVWatch.81702111830,1.0,15
TVWatch.81702111830,26.0,15
TVWatch.81702111830,39.0,15
TVWatch.81702111830,55.0,15
TVWatch.81702111900,55.0,15
TVWatch.81702111900,97.0,30
TVWatch.81702111957,1.0,15
TVWatch.81702111957,6.0,15
TVWatch.81702112054,26.0,15
TVWatch.81702112054,39.0,15
TVWatch.81702112054,113.0,15
TVWatch.81702112100,6.0,15
TVWatch.81702112100,39.0,15
TVWatch.81702112100,113.0,30
TVWatch.81702112100,181.0,30
TVWatch.81702112310,6.0,15
TVWatch.81702112310,30.0,15
TVWatch.81702112340,26.0,30
TVWatch.81702112340,147.0,15
TVWatch.81702112435,1.0,15
TVWatch.81702112435,6.0,30
TVWatch.81702112435,26.0,15
TVWatch.81702112435,33.0,15
TVWatch.81702112435,113.0,15
TVWatch.81702112435,192.0,30
TVWatch.81702112515,113.0,15
TVWatch.81702112515,192.0,90
TVWatch.81702112515,197.0,15
TVWatch.81702112545,181.0,30
TVWatch.81702112545,197.0,15
TVWatch.81702112605,6.0,30
TVWatch.81702112605,26.0,15
TVWatch.81702112605,97.0,30
TVWatch.81702112605,190.0,15
TVWatch.81702112620,26.0,30
TVWatch.81702112620,33.0,15
TVWatch.81702112620,190.0,30
TVWatch.81702112620,192.0,30
TVWatch.81702112720,192.0,30
TVWatch.81702120545,6.0,15
TVWatch.81702120600,32.0,15
TVWatch.81702120600,192.0,30
TVWatch.81702120615,192.0,30
TVWatch.81702120630,6.0,15
TVWatch.81702120630,33.0,15
TVWatch.81702120630,39.0,30
TVWatch.81702120700,6.0,15
TVWatch.81702120730,33.0,15
TVWatch.81702120825,192.0,30
TVWatch.81702120830,39.0,15
TVWatch.81702121000,6.0,30
TVWatch.81702121000,36.0,15
TVWatch.81702121000,190.0,15
TVWatch.81702121115,32.0,15
TVWatch.81702121115,190.0,15
TVWatch.81702121145,6.0,15
TVWatch.81702121150,157.0,15
TVWatch.81702121200,29.0,15
TVWatch.81702121200,33.0,15
TVWatch.81702121200,39.0,15
TVWatch.81702121200,66.0,15
TVWatch.81702121300,6.0,30
TVWatch.81702121300,26.0,15
TVWatch.81702121300,36.0,15
TVWatch.81702121330,6.0,45
TVWatch.81702121330,190.0,15
TVWatch.81702121400,1.0,15
TVWatch.81702121400,30.0,15
TVWatch.81702121400,55.0,15
TVWatch.81702121500,197.0,15
TVWatch.81702121600,190.0,15
TVWatch.81702121605,157.0,15
TVWatch.81702121900,1.0,15
TVWatch.81702121900,5.0,15
TVWatch.81702121900,6.0,30
TVWatch.81702121900,29.0,15
TVWatch.81702121900,33.0,15
TVWatch.81702121900,157.0,30
TVWatch.81702122100,55.0,15
TVWatch.81702122154,1.0,15
TVWatch.81702122154,66.0,15
TVWatch.81702122200,6.0,30
TVWatch.81702122200,29.0,15
TVWatch.81702122200,32.0,15
TVWatch.81702122200,181.0,30
TVWatch.81702122200,197.0,15
TVWatch.81702122315,26.0,15
TVWatch.81702122315,32.0,15
TVWatch.81702122315,36.0,15
TVWatch.81702122315,181.0,60
TVWatch.81702122430,26.0,15
TVWatch.81702122430,30.0,15
TVWatch.81702122430,39.0,15
TVWatch.81702122430,157.0,15
TVWatch.81702122430,192.0,30
TVWatch.81702122500,55.0,45
TVWatch.81702122500,66.0,15
TVWatch.81702122500,157.0,30
TVWatch.81702122500,181.0,30
TVWatch.81702122530,55.0,15
TVWatch.81702122530,190.0,30
TVWatch.81702130525,39.0,15
TVWatch.81702130525,97.0,15
TVWatch.81702130525,157.0,15
TVWatch.81702130525,192.0,30
TVWatch.81702130700,66.0,30
TVWatch.81702130700,97.0,15
TVWatch.81702130700,192.0,30
TVWatch.81702130800,39.0,15
TVWatch.81702130800,192.0,60
TVWatch.81702130950,1.0,15
TVWatch.81702130950,5.0,15
TVWatch.81702130950,26.0,45
TVWatch.81702130950,39.0,15
TVWatch.81702130950,55.0,30
TVWatch.81702130950,147.0,15
TVWatch.81702131125,26.0,15
TVWatch.81702131125,55.0,15
TVWatch.81702131130,29.0,15
TVWatch.81702131130,197.0,15
TVWatch.81702131155,1.0,15
TVWatch.81702131155,5.0,15
TVWatch.81702131155,26.0,30
TVWatch.81702131155,29.0,15
TVWatch.81702131155,55.0,30
TVWatch.81702131155,66.0,30
TVWatch.81702131155,97.0,15
TVWatch.81702131155,157.0,15
TVWatch.81702131345,1.0,15
TVWatch.81702131345,5.0,15
TVWatch.81702131345,26.0,45
TVWatch.81702131345,29.0,30
TVWatch.81702131345,54.0,15
TVWatch.81702131345,55.0,30
TVWatch.81702131345,66.0,45
TVWatch.81702131345,97.0,15
TVWatch.81702131345,147.0,15
TVWatch.81702131550,26.0,30
TVWatch.81702131550,29.0,15
TVWatch.81702131550,30.0,15
TVWatch.81702131550,54.0,15
TVWatch.81702131550,55.0,30
TVWatch.81702131550,66.0,30
TVWatch.81702131650,1.0,60
TVWatch.81702131650,26.0,45
TVWatch.81702131650,29.0,30
TVWatch.81702131650,30.0,15
TVWatch.81702131650,32.0,15
TVWatch.81702131650,39.0,15
TVWatch.81702131650,43.0,30
TVWatch.81702131650,54.0,15
TVWatch.81702131650,55.0,60
TVWatch.81702131650,66.0,30
TVWatch.81702131650,157.0,30
TVWatch.81702131650,181.0,30
TVWatch.81702131650,192.0,30
TVWatch.81702131650,197.0,15
TVWatch.81702131900,26.0,30
TVWatch.81702131900,66.0,15
TVWatch.81702131957,5.0,30
TVWatch.81702131957,7.0,15
TVWatch.81702131957,55.0,15
TVWatch.81702132054,26.0,15
TVWatch.81702132054,66.0,15
TVWatch.81702132054,192.0,30
TVWatch.81702132100,97.0,60
TVWatch.81702132154,29.0,15
TVWatch.81702132154,36.0,15
TVWatch.81702132154,54.0,15
TVWatch.81702132300,7.0,15
TVWatch.81702132330,1.0,30
TVWatch.81702132330,26.0,15
TVWatch.81702132330,39.0,15
TVWatch.81702132330,83.0,30
TVWatch.81702132330,147.0,15
TVWatch.81702132425,83.0,30
TVWatch.81702132425,192.0,30
TVWatch.81702132435,1.0,15
TVWatch.81702132435,29.0,15
TVWatch.81702132435,32.0,15
TVWatch.81702132435,36.0,15
TVWatch.81702132505,1.0,15
TVWatch.81702132505,32.0,15
TVWatch.81702132505,36.0,15
TVWatch.81702132505,157.0,30
TVWatch.81702132505,190.0,15
TVWatch.81702132505,197.0,15
TVWatch.81702132535,39.0,15
TVWatch.81702132535,43.0,30
TVWatch.81702132535,190.0,15
TVWatch.81702132535,197.0,15
TVWatch.81702132559,39.0,15
TVWatch.81702132559,197.0,15
TVWatch.81702132645,26.0,15
TVWatch.81702140525,157.0,15
TVWatch.81702140525,190.0,15
TVWatch.81702140700,26.0,15
TVWatch.81702140700,55.0,15
TVWatch.81702140700,157.0,15
TVWatch.81702140700,192.0,30
TVWatch.81702140800,97.0,15
TVWatch.81702140800,192.0,30
TVWatch.81702140950,26.0,30
TVWatch.81702140950,39.0,15
TVWatch.81702140950,66.0,30
TVWatch.81702140950,97.0,15
TVWatch.81702141155,1.0,15
TVWatch.81702141155,5.0,15
TVWatch.81702141155,30.0,15
TVWatch.81702141155,66.0,30
TVWatch.81702141155,97.0,30
TVWatch.81702141155,157.0,15
TVWatch.81702141345,54.0,15
TVWatch.81702141345,66.0,30
TVWatch.81702141345,97.0,30
TVWatch.81702141550,54.0,15
TVWatch.81702141550,97.0,30
TVWatch.81702141650,30.0,15
TVWatch.81702141650,54.0,15
TVWatch.81702141650,66.0,30
TVWatch.81702141650,97.0,45
TVWatch.81702141650,157.0,15
TVWatch.81702141650,192.0,30
TVWatch.81702141900,30.0,15
TVWatch.81702141900,39.0,15
TVWatch.81702141900,43.0,30
TVWatch.81702141900,55.0,15
TVWatch.81702141900,97.0,15
TVWatch.81702141900,157.0,15
TVWatch.81702141900,190.0,15
TVWatch.81702141900,192.0,30
TVWatch.81702141900,197.0,15
TVWatch.81702142154,66.0,15
TVWatch.81702142154,157.0,15
TVWatch.81702142254,83.0,30
TVWatch.81702142300,83.0,30
TVWatch.81702142330,83.0,60
TVWatch.81702142330,192.0,30
TVWatch.81702142330,197.0,15
TVWatch.81702142435,32.0,15
TVWatch.81702142435,157.0,15
TVWatch.81702142435,192.0,30
TVWatch.81702142505,1.0,15
TVWatch.81702142505,157.0,15
TVWatch.81702142535,1.0,15
TVWatch.81702142535,36.0,15
TVWatch.81702142535,39.0,15
TVWatch.81702142535,190.0,15
TVWatch.81702142535,197.0,15
TVWatch.81702150525,157.0,30
TVWatch.81702150525,192.0,60
TVWatch.81702150700,83.0,30
TVWatch.81702150800,39.0,15
TVWatch.81702150800,55.0,15
TVWatch.81702150800,83.0,30
TVWatch.81702150950,5.0,15
TVWatch.81702150950,39.0,15
TVWatch.81702150950,97.0,15
TVWatch.81702151155,1.0,15
TVWatch.81702151155,39.0,15
TVWatch.81702151155,55.0,15
TVWatch.81702151155,97.0,15
TVWatch.81702151155,147.0,15
TVWatch.81702151155,157.0,15
TVWatch.81702151155,197.0,15
TVWatch.81702151345,39.0,15
TVWatch.81702151345,97.0,15
TVWatch.81702151550,97.0,15
TVWatch.81702151650,1.0,30
TVWatch.81702151650,97.0,15
TVWatch.81702151650,157.0,30
TVWatch.81702151650,192.0,30
TVWatch.81702151957,83.0,30
TVWatch.81702152054,97.0,15
TVWatch.81702152100,7.0,15
TVWatch.81702152154,36.0,15
TVWatch.81702152154,39.0,15
TVWatch.81702152200,36.0,15
TVWatch.81702152300,36.0,15
TVWatch.81702152300,83.0,30
TVWatch.81702152330,1.0,30
TVWatch.81702152330,83.0,30
TVWatch.81702152425,83.0,30
TVWatch.81702152435,36.0,15
TVWatch.81702152435,147.0,15
TVWatch.81702152435,197.0,15
TVWatch.81702152505,36.0,15
TVWatch.81702152505,157.0,15
TVWatch.81702152505,197.0,15
TVWatch.81702152535,1.0,15
TVWatch.81702152535,36.0,15
TVWatch.81702152535,157.0,15
TVWatch.81702152535,197.0,15
TVWatch.81702160525,32.0,15
TVWatch.81702160525,36.0,15
TVWatch.81702160525,157.0,15
TVWatch.81702160525,192.0,30
TVWatch.81702160700,43.0,30
TVWatch.81702160700,83.0,30
TVWatch.81702160700,192.0,30
TVWatch.81702160800,39.0,15
TVWatch.81702160800,55.0,15
TVWatch.81702160950,39.0,15
TVWatch.81702160950,55.0,15
TVWatch.81702160950,97.0,15
TVWatch.81702160950,197.0,15
TVWatch.81702161155,97.0,15
TVWatch.81702161155,157.0,15
TVWatch.81702161345,39.0,15
TVWatch.81702161345,55.0,15
TVWatch.81702161345,97.0,45
TVWatch.81702161650,1.0,15
TVWatch.81702161650,39.0,15
TVWatch.81702161650,97.0,15
TVWatch.81702161650,157.0,30
TVWatch.81702161650,192.0,30
TVWatch.81702161650,197.0,15
TVWatch.81702161900,7.0,15
TVWatch.81702162000,83.0,30
TVWatch.81702162000,157.0,15
TVWatch.81702162254,58.0,30
TVWatch.81702162300,7.0,15
TVWatch.81702162300,55.0,15
TVWatch.81702162300,83.0,30
TVWatch.81702162300,157.0,15
TVWatch.81702162330,157.0,15
TVWatch.81702162330,197.0,15
TVWatch.81702162425,192.0,30
TVWatch.81702162435,197.0,15
TVWatch.81702162505,32.0,15
TVWatch.81702162505,157.0,15
TVWatch.81702162535,39.0,15
TVWatch.81702162535,55.0,15
TVWatch.81702162535,97.0,15
TVWatch.81702162535,157.0,15
TVWatch.81702162535,192.0,30
TVWatch.81702162535,197.0,15
TVWatch.81702170525,6.0,15
TVWatch.81702170525,157.0,15
TVWatch.81702170700,55.0,15
TVWatch.81702170800,83.0,60
TVWatch.81702170800,97.0,30
TVWatch.81702170950,39.0,15
TVWatch.81702170950,97.0,15
TVWatch.81702170950,147.0,15
TVWatch.81702171130,97.0,15
TVWatch.81702171155,1.0,15
TVWatch.81702171155,7.0,15
TVWatch.81702171155,39.0,15
TVWatch.81702171155,97.0,15
TVWatch.81702171155,157.0,15
TVWatch.81702171345,97.0,45
TVWatch.81702171550,1.0,15
TVWatch.81702171550,42.0,15
TVWatch.81702171550,97.0,15
TVWatch.81702171550,197.0,15
TVWatch.81702171650,1.0,15
TVWatch.81702171650,55.0,15
TVWatch.81702171650,147.0,15
TVWatch.81702171650,157.0,15
TVWatch.81702171650,192.0,30
TVWatch.81702171900,97.0,15
TVWatch.81702171957,83.0,30
TVWatch.81702171957,97.0,15
TVWatch.81702171957,147.0,15
TVWatch.81702171957,157.0,15
TVWatch.81702171957,192.0,30
TVWatch.81702171957,197.0,15
TVWatch.81702172209,157.0,15
TVWatch.81702172215,97.0,30
TVWatch.81702172312,5.0,15
TVWatch.81702172312,83.0,30
TVWatch.81702172312,97.0,15
TVWatch.81702172320,5.0,15
TVWatch.81702172418,1.0,30
TVWatch.81702172418,83.0,60
TVWatch.81702172418,97.0,15
TVWatch.81702172418,192.0,30
TVWatch.81702172418,197.0,15
TVWatch.81702172515,97.0,30
TVWatch.81702172515,192.0,30
TVWatch.81702172515,197.0,15
TVWatch.81702180600,36.0,15
TVWatch.81702180600,39.0,15
TVWatch.81702180600,42.0,15
TVWatch.81702180600,157.0,15
TVWatch.81702180830,10.0,15
TVWatch.81702180830,36.0,15
TVWatch.81702180955,10.0,15
TVWatch.81702180955,43.0,30
TVWatch.81702181145,97.0,15
TVWatch.81702181200,32.0,15
TVWatch.81702181200,55.0,15
TVWatch.81702181330,55.0,15
TVWatch.81702181400,1.0,15
TVWatch.81702181505,5.0,15
TVWatch.81702181505,39.0,15
TVWatch.81702181505,157.0,15
TVWatch.81702181505,197.0,15
TVWatch.81702181730,1.0,15
TVWatch.81702181730,157.0,15
TVWatch.81702181830,55.0,15
TVWatch.81702181900,1.0,30
TVWatch.81702181900,192.0,30
TVWatch.81702181957,36.0,15
TVWatch.81702181957,113.0,30
TVWatch.81702181957,157.0,15
TVWatch.81702182054,32.0,15
TVWatch.81702182100,32.0,15
TVWatch.81702182100,113.0,30
TVWatch.81702182435,1.0,15
TVWatch.81702182435,192.0,60
TVWatch.81702182515,192.0,60
TVWatch.81702182515,197.0,15
TVWatch.81702182545,97.0,15
TVWatch.81702182545,192.0,30
TVWatch.81702182545,197.0,15
TVWatch.81702182605,97.0,30
TVWatch.81702182620,192.0,30
TVWatch.81702182720,39.0,15
TVWatch.81702182720,192.0,30
TVWatch.81702190545,192.0,30
TVWatch.81702190600,192.0,60
TVWatch.81702190615,192.0,30
TVWatch.81702190630,39.0,30
TVWatch.81702190730,36.0,15
TVWatch.81702190730,192.0,30
TVWatch.81702190930,39.0,15
TVWatch.81702191000,157.0,15
TVWatch.81702191000,197.0,15
TVWatch.81702191200,83.0,30
TVWatch.81702191200,157.0,15
TVWatch.81702191200,192.0,30
TVWatch.81702191330,43.0,30
TVWatch.81702191400,55.0,15
TVWatch.81702191400,97.0,15
TVWatch.81702191400,157.0,15
TVWatch.81702191605,5.0,15
TVWatch.81702191605,97.0,15
TVWatch.81702191725,1.0,15
TVWatch.81702191730,157.0,15
TVWatch.81702191800,10.0,15
TVWatch.81702191800,42.0,15
TVWatch.81702191830,42.0,15
TVWatch.81702191900,36.0,15
TVWatch.81702191900,43.0,30
TVWatch.81702191900,83.0,60
TVWatch.81702191900,157.0,15
TVWatch.81702191900,197.0,15
TVWatch.81702192154,55.0,15
TVWatch.81702192200,83.0,60
TVWatch.81702192200,97.0,45
TVWatch.81702192315,197.0,15
TVWatch.81702192430,157.0,30
TVWatch.81702192430,192.0,60
TVWatch.81702192500,55.0,45
TVWatch.81702192500,83.0,30
TVWatch.81702192500,157.0,30
TVWatch.81702192530,55.0,15
TVWatch.81702192530,97.0,15
TVWatch.81702192530,192.0,60
TVWatch.81702192530,197.0,15
TVWatch.81702192700,39.0,15
TVWatch.81702200525,33.0,30
TVWatch.81702200525,39.0,15
TVWatch.81702200525,157.0,15
TVWatch.81702200700,97.0,15
TVWatch.81702200950,7.0,15
TVWatch.81702200950,39.0,15
TVWatch.81702200950,55.0,30
TVWatch.81702200950,97.0,30
TVWatch.81702201125,55.0,15
TVWatch.81702201130,55.0,15
TVWatch.81702201130,197.0,15
TVWatch.81702201155,55.0,30
TVWatch.81702201155,97.0,15
TVWatch.81702201345,39.0,15
TVWatch.81702201345,42.0,15
TVWatch.81702201345,55.0,45
TVWatch.81702201345,97.0,15
TVWatch.81702201550,10.0,30
TVWatch.81702201550,42.0,15
TVWatch.81702201550,43.0,30
TVWatch.81702201550,55.0,30
TVWatch.81702201650,10.0,60
TVWatch.81702201650,32.0,15
TVWatch.81702201650,39.0,15
TVWatch.81702201650,42.0,30
TVWatch.81702201650,43.0,30
TVWatch.81702201650,55.0,60
TVWatch.81702201900,147.0,15
TVWatch.81702201957,5.0,30
TVWatch.81702202054,10.0,15
TVWatch.81702202100,97.0,30
TVWatch.81702202154,197.0,15
TVWatch.81702202300,7.0,15
TVWatch.81702202330,7.0,15
TVWatch.81702202330,39.0,15
TVWatch.81702202435,7.0,15
TVWatch.81702202505,32.0,15
TVWatch.81702202505,197.0,15
TVWatch.81702202535,197.0,15
TVWatch.81702202559,97.0,60
TVWatch.81702202559,197.0,15
TVWatch.81702202645,39.0,15
TVWatch.81702210525,157.0,15
TVWatch.81702210700,97.0,30
TVWatch.81702210700,197.0,15
TVWatch.81702210950,10.0,15
TVWatch.81702210950,97.0,15
TVWatch.81702211155,55.0,30
TVWatch.81702211155,66.0,15
TVWatch.81702211155,97.0,45
TVWatch.81702211345,97.0,30
TVWatch.81702211345,158.0,15
TVWatch.81702211550,10.0,15
TVWatch.81702211550,43.0,30
TVWatch.81702211550,97.0,30
TVWatch.81702211650,42.0,15
TVWatch.81702211650,97.0,45
TVWatch.81702211900,39.0,15
TVWatch.81702211900,42.0,15
TVWatch.81702211900,83.0,30
TVWatch.81702211900,164.0,15
TVWatch.81702212200,83.0,30
TVWatch.81702212330,1.0,30
TVWatch.81702212330,83.0,30
TVWatch.81702212505,32.0,15
TVWatch.81702212535,197.0,15
TVWatch.81702212605,55.0,30
TVWatch.81702212605,97.0,15
TVWatch.81702212605,164.0,15
TVWatch.81702220525,157.0,15
TVWatch.81702220700,158.0,15
TVWatch.81702220800,39.0,15
TVWatch.81702220950,10.0,15
TVWatch.81702220950,39.0,15
TVWatch.81702220950,55.0,15
TVWatch.81702220950,158.0,30
TVWatch.81702220950,164.0,15
TVWatch.81702221155,39.0,15
TVWatch.81702221155,97.0,30
TVWatch.81702221345,42.0,15
TVWatch.81702221345,97.0,15
TVWatch.81702221345,197.0,15
TVWatch.81702221550,97.0,45
TVWatch.81702221650,55.0,15
TVWatch.81702221650,97.0,45
TVWatch.81702221650,164.0,15
TVWatch.81702222054,83.0,30
TVWatch.81702222100,7.0,15
TVWatch.81702222154,39.0,15
TVWatch.81702222330,97.0,15
TVWatch.81702222330,197.0,15
TVWatch.81702222425,83.0,60
TVWatch.81702222435,7.0,15
TVWatch.81702222435,10.0,15
TVWatch.81702222435,158.0,15
TVWatch.81702222505,10.0,15
TVWatch.81702222505,32.0,15
TVWatch.81702222505,43.0,30
TVWatch.81702222505,197.0,15
TVWatch.81702222535,32.0,15
TVWatch.81702222535,39.0,15
TVWatch.81702222535,197.0,15
TVWatch.81702222700,7.0,15
TVWatch.81702222700,55.0,15
TVWatch.81702222700,164.0,15
TVWatch.81702230525,32.0,15
TVWatch.81702230525,157.0,15
TVWatch.81702230525,158.0,30
TVWatch.81702230800,39.0,15
TVWatch.81702230950,39.0,15
TVWatch.81702230950,55.0,15
TVWatch.81702231125,197.0,15
TVWatch.81702231155,39.0,15
TVWatch.81702231155,97.0,45
TVWatch.81702231345,39.0,15
TVWatch.81702231345,55.0,15
TVWatch.81702231550,97.0,15
TVWatch.81702231650,97.0,15
TVWatch.81702231900,7.0,15
TVWatch.81702231957,158.0,15
TVWatch.81702232054,10.0,15
TVWatch.81702232100,43.0,30
TVWatch.81702232154,10.0,15
TVWatch.81702232254,58.0,30
TVWatch.81702232300,7.0,15
TVWatch.81702232330,1.0,30
TVWatch.81702232330,32.0,15
TVWatch.81702232425,83.0,30
TVWatch.81702232435,32.0,15
TVWatch.81702232435,158.0,15
TVWatch.81702232505,55.0,15
TVWatch.81702232535,97.0,15
TVWatch.81702232535,164.0,15
TVWatch.81702232535,197.0,15
TVWatch.81702240525,6.0,15
TVWatch.81702240525,157.0,15
TVWatch.81702240700,55.0,15
TVWatch.81702240950,39.0,30
TVWatch.81702240950,97.0,45
TVWatch.81702241130,197.0,15
TVWatch.81702241155,55.0,30
TVWatch.81702241155,97.0,15
TVWatch.81702241345,39.0,15
TVWatch.81702241345,55.0,15
TVWatch.81702241550,97.0,30
TVWatch.81702241650,55.0,15
TVWatch.81702241650,164.0,15
TVWatch.81702241900,97.0,30
TVWatch.81702241957,83.0,60
TVWatch.81702241957,113.0,30
TVWatch.81702242300,97.0,15
TVWatch.81702242330,97.0,15
TVWatch.81702242358,83.0,30
TVWatch.81702242358,197.0,15
TVWatch.81702242455,158.0,30
TVWatch.81702242505,55.0,15
TVWatch.81702242535,197.0,15
TVWatch.81702242540,97.0,15
TVWatch.81702242640,164.0,15
TVWatch.81702250600,39.0,15
TVWatch.81702250600,192.0,30
TVWatch.81702250955,10.0,15
TVWatch.81702251025,192.0,30
TVWatch.81702251150,97.0,15
TVWatch.81702251200,32.0,15
TVWatch.81702251200,164.0,15
TVWatch.81702251200,192.0,30
TVWatch.81702251330,80.0,15
TVWatch.81702251330,158.0,15
TVWatch.81702251535,39.0,15
TVWatch.81702251535,97.0,15
TVWatch.81702251535,197.0,15
TVWatch.81702251830,39.0,15
TVWatch.81702251900,32.0,15
TVWatch.81702251900,97.0,15
TVWatch.81702251900,113.0,90
TVWatch.81702252340,158.0,15
TVWatch.81702252435,192.0,30
TVWatch.81702252515,192.0,90
TVWatch.81702252515,197.0,15
TVWatch.81702252545,197.0,15
TVWatch.81702252605,55.0,15
TVWatch.81702252605,97.0,45
TVWatch.81702252620,164.0,30
TVWatch.81702252620,192.0,30
TVWatch.81702252720,32.0,15
TVWatch.81702252720,164.0,15
TVWatch.81702260545,192.0,30
TVWatch.81702260600,192.0,30
TVWatch.81702260630,39.0,30
TVWatch.81702260730,192.0,30
TVWatch.81702260900,158.0,15
TVWatch.81702261300,192.0,30
TVWatch.81702261400,97.0,15
TVWatch.81702261605,157.0,15
TVWatch.81702261800,10.0,15
TVWatch.81702261830,42.0,15
TVWatch.81702261900,83.0,60
TVWatch.81702261900,113.0,30
TVWatch.81702261900,197.0,15
TVWatch.81702262100,55.0,15
TVWatch.81702262315,32.0,15
TVWatch.81702262430,32.0,15
TVWatch.81702262430,158.0,15
TVWatch.81702262430,192.0,60
TVWatch.81702262500,55.0,30
TVWatch.81702262500,114.0,15
TVWatch.81702262530,39.0,15
TVWatch.81702262530,55.0,15
TVWatch.81702262530,97.0,30
TVWatch.81702262530,164.0,15
TVWatch.81702262530,197.0,15
TVWatch.81702262700,164.0,30
TVWatch.81702270525,155.0,30
TVWatch.81702270525,157.0,15
TVWatch.81702270525,158.0,15
TVWatch.81702270700,97.0,15
TVWatch.81702270700,192.0,30
TVWatch.81702270800,83.0,30
TVWatch.81702270800,97.0,30
TVWatch.81702270950,39.0,15
TVWatch.81702270950,55.0,30
TVWatch.81702270950,158.0,15
TVWatch.81702270950,197.0,15
TVWatch.81702271125,55.0,15
TVWatch.81702271130,55.0,15
TVWatch.81702271155,55.0,30
TVWatch.81702271155,80.0,15
TVWatch.81702271155,158.0,15
TVWatch.81702271345,42.0,15
TVWatch.81702271345,55.0,30
TVWatch.81702271345,97.0,15
TVWatch.81702271345,197.0,15
TVWatch.81702271550,10.0,15
TVWatch.81702271550,42.0,15
TVWatch.81702271550,55.0,30
TVWatch.81702271650,10.0,30
TVWatch.81702271650,42.0,15
